chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr1	0	5000000	0.021511823181539658	1.0	nan	nan
chr1	2500000	7500000	0.05155149459376718	1.0	nan	nan
chr1	5000000	10000000	0.11430729556933006	1.0	nan	nan
chr1	7500000	12500000	0.03135643507791119	1.0	nan	nan
chr1	10000000	15000000	-0.017732037184349014	1.0	nan	nan
chr1	12500000	17500000	0.10087661996571651	1.0	nan	nan
chr1	15000000	20000000	0.20495382923435912	1.0	nan	nan
chr1	17500000	22500000	0.10646486633475538	1.0	nan	nan
chr1	20000000	25000000	0.0760790325162568	1.0	nan	nan
chr1	22500000	27500000	0.11086329056361932	1.0	nan	nan
chr1	25000000	30000000	0.2151060340990547	1.0	nan	nan
chr1	27500000	32500000	0.09579742062747587	1.0	nan	nan
chr1	30000000	35000000	0.019487450299711995	1.0	nan	nan
chr1	32500000	37500000	0.23122151598101626	1.0	nan	nan
chr1	35000000	40000000	0.1857593797814121	1.0	nan	nan
chr1	37500000	42500000	0.15002004516397993	1.0	nan	nan
chr1	40000000	45000000	0.275725605535341	1.0	nan	nan
chr1	42500000	47500000	0.37111189626296825	1.0	nan	nan
chr1	45000000	50000000	0.23581349030528775	1.0	nan	nan
chr1	47500000	52500000	0.028347286897672408	1.0	nan	nan
chr1	50000000	55000000	0.13393994203287063	1.0	nan	nan
chr1	52500000	57500000	0.09979731136936865	1.0	nan	nan
chr1	55000000	60000000	0.08255577650554713	1.0	nan	nan
chr1	57500000	62500000	0.2436725047596946	1.0	nan	nan
chr1	60000000	65000000	0.15866764472492512	1.0	nan	nan
chr1	62500000	67500000	0.0782015147856785	1.0	nan	nan
chr1	65000000	70000000	0.0614922676700993	1.0	nan	nan
chr1	67500000	72500000	0.15710425946438833	1.0	nan	nan
chr1	70000000	75000000	0.32800645886826674	1.0	nan	nan
chr1	72500000	77500000	0.04791869521232339	1.0	nan	nan
chr1	75000000	80000000	-0.15023741407781954	1.0	nan	nan
chr1	77500000	82500000	-0.09069564073034941	1.0	nan	nan
chr1	80000000	85000000	-0.025199977798536333	1.0	nan	nan
chr1	82500000	87500000	0.014198036657114166	1.0	nan	nan
chr1	85000000	90000000	0.11063502817194548	1.0	nan	nan
chr1	87500000	92500000	0.04558841857231588	1.0	nan	nan
chr1	90000000	95000000	-0.09038255836790454	1.0	nan	nan
chr1	92500000	97500000	-0.008080719902623823	1.0	nan	nan
chr1	95000000	100000000	0.14265977233949823	1.0	nan	nan
chr1	97500000	102500000	0.02517279810694717	1.0	nan	nan
chr1	100000000	105000000	0.026792831968801112	1.0	nan	nan
chr1	102500000	107500000	0.27000920083362256	1.0	nan	nan
chr1	105000000	110000000	0.3603151992058631	1.0	nan	nan
chr1	107500000	112500000	0.16189275541724713	1.0	nan	nan
chr1	110000000	115000000	0.051202135044696284	1.0	nan	nan
chr1	112500000	117500000	0.09478311029753295	1.0	nan	nan
chr1	115000000	120000000	-0.01665726677167889	1.0	nan	nan
chr1	117500000	122500000	-0.03037232781995325	1.0	nan	nan
chr1	120000000	125000000	nan	1.0	nan	nan
chr1	122500000	127500000	nan	1.0	nan	nan
chr1	125000000	130000000	nan	1.0	nan	nan
chr1	127500000	132500000	nan	1.0	nan	nan
chr1	130000000	135000000	nan	1.0	nan	nan
chr1	132500000	137500000	nan	1.0	nan	nan
chr1	135000000	140000000	nan	1.0	nan	nan
chr1	137500000	142500000	nan	1.0	nan	nan
chr1	140000000	145000000	nan	1.0	nan	nan
chr1	142500000	147500000	0.33835338107481694	1.0	nan	nan
chr1	145000000	150000000	0.23121525215508143	1.0	nan	nan
chr1	147500000	152500000	0.20174514538004895	1.0	nan	nan
chr1	150000000	155000000	0.13917965127511445	1.0	nan	nan
chr1	152500000	157500000	0.1807522904904184	1.0	nan	nan
chr1	155000000	160000000	0.1297317695565008	1.0	nan	nan
chr1	157500000	162500000	-0.19668147937458347	1.0	nan	nan
chr1	160000000	165000000	-0.13746268284163454	1.0	nan	nan
chr1	162500000	167500000	0.08345569026133015	1.0	nan	nan
chr1	165000000	170000000	0.0601933658841558	1.0	nan	nan
chr1	167500000	172500000	0.061948032398912556	1.0	nan	nan
chr1	170000000	175000000	0.014158958473388106	1.0	nan	nan
chr1	172500000	177500000	0.18926199806906085	1.0	nan	nan
chr1	175000000	180000000	0.3078569081931466	1.0	nan	nan
chr1	177500000	182500000	0.14734122328140575	1.0	nan	nan
chr1	180000000	185000000	0.05484054906647029	1.0	nan	nan
chr1	182500000	187500000	0.1420527703096861	1.0	nan	nan
chr1	185000000	190000000	0.3398064328620807	1.0	nan	nan
chr1	187500000	192500000	0.24137130467108525	1.0	nan	nan
chr1	190000000	195000000	-0.08693064349858837	1.0	nan	nan
chr1	192500000	197500000	-0.05210824717119511	1.0	nan	nan
chr1	195000000	200000000	-0.13068915828934302	1.0	nan	nan
chr1	197500000	202500000	-0.06638177844787152	1.0	nan	nan
chr1	200000000	205000000	0.15965985675202088	1.0	nan	nan
chr1	202500000	207500000	0.135609528364534	1.0	nan	nan
chr1	205000000	210000000	-0.04990664756677421	1.0	nan	nan
chr1	207500000	212500000	-0.028537654630863996	1.0	nan	nan
chr1	210000000	215000000	0.14161307744976082	1.0	nan	nan
chr1	212500000	217500000	0.1437814100066248	1.0	nan	nan
chr1	215000000	220000000	0.13041689231785947	1.0	nan	nan
chr1	217500000	222500000	0.016565592808321483	1.0	nan	nan
chr1	220000000	225000000	0.021731464510378773	1.0	nan	nan
chr1	222500000	227500000	0.16469539296549707	1.0	nan	nan
chr1	225000000	230000000	0.21634630546598155	1.0	nan	nan
chr1	227500000	232500000	0.23588008083433754	1.0	nan	nan
chr1	230000000	235000000	0.1795560782880261	1.0	nan	nan
chr1	232500000	237500000	0.1454976968815629	1.0	nan	nan
chr1	235000000	240000000	0.11203957017362365	1.0	nan	nan
chr1	237500000	242500000	0.10404896954117504	1.0	nan	nan
chr1	240000000	245000000	0.31441362994923727	1.0	nan	nan
chr1	242500000	247500000	0.14179436834839287	1.0	nan	nan
chr1	243956422	248956422	0.06859926978472819	1.0	nan	nan
