chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr22	0	5000000	nan	1.0	nan	nan
chr22	2500000	7500000	nan	1.0	nan	nan
chr22	5000000	10000000	nan	1.0	nan	nan
chr22	7500000	12500000	nan	1.0	nan	nan
chr22	10000000	15000000	nan	1.0	nan	nan
chr22	12500000	17500000	nan	1.0	nan	nan
chr22	15000000	20000000	0.6214280344481182	1.0	nan	nan
chr22	17500000	22500000	0.6394940683071983	1.0	nan	nan
chr22	20000000	25000000	0.6635132746407404	1.0	nan	nan
chr22	22500000	27500000	0.6691952111593491	1.0	nan	nan
chr22	25000000	30000000	0.6259018286800782	1.0	nan	nan
chr22	27500000	32500000	0.6325446282806537	1.0	nan	nan
chr22	30000000	35000000	0.6246532421355708	1.0	nan	nan
chr22	32500000	37500000	0.6848529904795955	1.0	nan	nan
chr22	35000000	40000000	0.6960712629609125	1.0	nan	nan
chr22	37500000	42500000	0.6102429116393684	1.0	nan	nan
chr22	40000000	45000000	0.5823305563140264	1.0	nan	nan
chr22	42500000	47500000	0.6621245401476459	1.0	nan	nan
chr22	45000000	50000000	0.6580553782936405	1.0	nan	nan
chr22	45818468	50818468	0.5739292211192264	1.0	nan	nan
