chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr21	0	5000000	nan	1.0	nan	nan
chr21	2500000	7500000	nan	1.0	nan	nan
chr21	5000000	10000000	nan	1.0	nan	nan
chr21	7500000	12500000	nan	1.0	nan	nan
chr21	10000000	15000000	nan	1.0	nan	nan
chr21	12500000	17500000	-0.14496032445062945	1.0	nan	nan
chr21	15000000	20000000	0.03129757904581698	1.0	nan	nan
chr21	17500000	22500000	0.1252761666677502	1.0	nan	nan
chr21	20000000	25000000	0.4324170744681992	1.0	nan	nan
chr21	22500000	27500000	-0.21371169151354907	1.0	nan	nan
chr21	25000000	30000000	-0.11084973275847942	1.0	nan	nan
chr21	27500000	32500000	0.1424507723696795	1.0	nan	nan
chr21	30000000	35000000	0.07564602266129361	1.0	nan	nan
chr21	32500000	37500000	0.13504768718718796	1.0	nan	nan
chr21	35000000	40000000	0.2508918005994225	1.0	nan	nan
chr21	37500000	42500000	0.04805829393849104	1.0	nan	nan
chr21	40000000	45000000	-0.0297751065416354	1.0	nan	nan
chr21	41709983	46709983	0.04765802421193266	1.0	nan	nan
