chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr2	0	5000000	0.3447470002382014	1.0	nan	nan
chr2	2500000	7500000	0.26224436011104935	1.0	nan	nan
chr2	5000000	10000000	-0.08728165476543359	1.0	nan	nan
chr2	7500000	12500000	-0.002861739500086946	1.0	nan	nan
chr2	10000000	15000000	0.08194139976521786	1.0	nan	nan
chr2	12500000	17500000	0.03573347702528151	1.0	nan	nan
chr2	15000000	20000000	0.15567429979260616	1.0	nan	nan
chr2	17500000	22500000	0.08247695362311713	1.0	nan	nan
chr2	20000000	25000000	0.15752871409358216	1.0	nan	nan
chr2	22500000	27500000	0.211354643560695	1.0	nan	nan
chr2	25000000	30000000	0.26887586428746646	1.0	nan	nan
chr2	27500000	32500000	0.24477487915991092	1.0	nan	nan
chr2	30000000	35000000	0.10407310825964244	1.0	nan	nan
chr2	32500000	37500000	0.23635960834387126	1.0	nan	nan
chr2	35000000	40000000	0.0747537047191753	1.0	nan	nan
chr2	37500000	42500000	0.0014892304119453748	1.0	nan	nan
chr2	40000000	45000000	0.043806846192062876	1.0	nan	nan
chr2	42500000	47500000	0.026401790720961493	1.0	nan	nan
chr2	45000000	50000000	0.05630638499948981	1.0	nan	nan
chr2	47500000	52500000	0.23936418979410767	1.0	nan	nan
chr2	50000000	55000000	0.1485962771631515	1.0	nan	nan
chr2	52500000	57500000	0.1732061674655836	1.0	nan	nan
chr2	55000000	60000000	0.17784896776497572	1.0	nan	nan
chr2	57500000	62500000	0.031894783071531485	1.0	nan	nan
chr2	60000000	65000000	0.10991016015450006	1.0	nan	nan
chr2	62500000	67500000	0.10612732996617824	1.0	nan	nan
chr2	65000000	70000000	0.05260706289212935	1.0	nan	nan
chr2	67500000	72500000	0.20442694546210083	1.0	nan	nan
chr2	70000000	75000000	0.304962656737771	1.0	nan	nan
chr2	72500000	77500000	0.1911108123847871	1.0	nan	nan
chr2	75000000	80000000	0.06705374346745097	1.0	nan	nan
chr2	77500000	82500000	-0.01629882789854431	1.0	nan	nan
chr2	80000000	85000000	0.05714115910239226	1.0	nan	nan
chr2	82500000	87500000	0.22356359256140346	1.0	nan	nan
chr2	85000000	90000000	0.23545458653438933	1.0	nan	nan
chr2	87500000	92500000	nan	1.0	nan	nan
chr2	90000000	95000000	nan	1.0	nan	nan
chr2	92500000	97500000	nan	1.0	nan	nan
chr2	95000000	100000000	0.19907570689335863	1.0	nan	nan
chr2	97500000	102500000	0.0943965145920953	1.0	nan	nan
chr2	100000000	105000000	0.06647886079809107	1.0	nan	nan
chr2	102500000	107500000	0.218002309144244	1.0	nan	nan
chr2	105000000	110000000	0.18822385729961155	1.0	nan	nan
chr2	107500000	112500000	0.15174951228842026	1.0	nan	nan
chr2	110000000	115000000	0.10453527659528383	1.0	nan	nan
chr2	112500000	117500000	0.18761874669840073	1.0	nan	nan
chr2	115000000	120000000	0.31682859819090914	1.0	nan	nan
chr2	117500000	122500000	0.1452197427948385	1.0	nan	nan
chr2	120000000	125000000	-0.02374110497468962	1.0	nan	nan
chr2	122500000	127500000	0.17140954778713557	1.0	nan	nan
chr2	125000000	130000000	0.22808304934628953	1.0	nan	nan
chr2	127500000	132500000	0.31003096833886756	1.0	nan	nan
chr2	130000000	135000000	0.21398758758596648	1.0	nan	nan
chr2	132500000	137500000	0.09426757526142593	1.0	nan	nan
chr2	135000000	140000000	0.20130577869614164	1.0	nan	nan
chr2	137500000	142500000	0.2668063836030319	1.0	nan	nan
chr2	140000000	145000000	0.027383070389557673	1.0	nan	nan
chr2	142500000	147500000	0.16296817375325023	1.0	nan	nan
chr2	145000000	150000000	0.19222834904071728	1.0	nan	nan
