chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr7	0	5000000	0.7139372948535427	1.0	nan	nan
chr7	2500000	7500000	0.6586934372271762	1.0	nan	nan
chr7	5000000	10000000	0.6295613321498206	1.0	nan	nan
chr7	7500000	12500000	0.6002789558403423	1.0	nan	nan
chr7	10000000	15000000	0.6345947468651418	1.0	nan	nan
chr7	12500000	17500000	0.6869284863805571	1.0	nan	nan
chr7	15000000	20000000	0.6725855440946356	1.0	nan	nan
chr7	17500000	22500000	0.6718694416390762	1.0	nan	nan
chr7	20000000	25000000	0.65574028763482	1.0	nan	nan
chr7	22500000	27500000	0.6278013543959218	1.0	nan	nan
chr7	25000000	30000000	0.6068540439170378	1.0	nan	nan
chr7	27500000	32500000	0.6320750631968683	1.0	nan	nan
chr7	30000000	35000000	0.6225056182020514	1.0	nan	nan
chr7	32500000	37500000	0.6006030974405832	1.0	nan	nan
chr7	35000000	40000000	0.5808484300715562	1.0	nan	nan
chr7	37500000	42500000	0.5843033734932264	1.0	nan	nan
chr7	40000000	45000000	0.6336356329174393	1.0	nan	nan
chr7	42500000	47500000	0.6551879850320113	1.0	nan	nan
chr7	45000000	50000000	0.7035404731253212	1.0	nan	nan
chr7	47500000	52500000	0.7061553198808102	1.0	nan	nan
chr7	50000000	55000000	0.6948808567776872	1.0	nan	nan
chr7	52500000	57500000	0.6028833401986411	1.0	nan	nan
chr7	55000000	60000000	0.573081973661423	1.0	nan	nan
chr7	57500000	62500000	nan	1.0	nan	nan
chr7	60000000	65000000	0.5863591061991551	1.0	nan	nan
chr7	62500000	67500000	0.564506635896435	1.0	nan	nan
chr7	65000000	70000000	0.574964853179686	1.0	nan	nan
chr7	67500000	72500000	0.679414959232649	1.0	nan	nan
chr7	70000000	75000000	0.5873485150933608	1.0	nan	nan
chr7	72500000	77500000	0.5705266580356041	1.0	nan	nan
chr7	75000000	80000000	0.5554677449783634	1.0	nan	nan
chr7	77500000	82500000	0.6759602146977284	1.0	nan	nan
chr7	80000000	85000000	0.7399364950321976	1.0	nan	nan
chr7	82500000	87500000	0.6363545714652836	1.0	nan	nan
chr7	85000000	90000000	0.6113581684244731	1.0	nan	nan
chr7	87500000	92500000	0.6141035793009149	1.0	nan	nan
chr7	90000000	95000000	0.6093723619032922	1.0	nan	nan
chr7	92500000	97500000	0.6241835979471881	1.0	nan	nan
chr7	95000000	100000000	0.6846678916012832	1.0	nan	nan
chr7	97500000	102500000	0.7062773861370539	1.0	nan	nan
chr7	100000000	105000000	0.6879962668976511	1.0	nan	nan
chr7	102500000	107500000	0.5635364243859122	1.0	nan	nan
chr7	105000000	110000000	0.5459074311283032	1.0	nan	nan
chr7	107500000	112500000	0.5446067624867559	1.0	nan	nan
chr7	110000000	115000000	0.5410905852267345	1.0	nan	nan
chr7	112500000	117500000	0.6176420054657554	1.0	nan	nan
chr7	115000000	120000000	0.6945495708695693	1.0	nan	nan
chr7	117500000	122500000	0.6097952800675979	1.0	nan	nan
chr7	120000000	125000000	0.6075766822669233	1.0	nan	nan
chr7	122500000	127500000	0.6115870197980144	1.0	nan	nan
chr7	125000000	130000000	0.611497878444522	1.0	nan	nan
chr7	127500000	132500000	0.6060868038281622	1.0	nan	nan
chr7	130000000	135000000	0.524481996238924	1.0	nan	nan
chr7	132500000	137500000	0.561084522577977	1.0	nan	nan
chr7	135000000	140000000	0.6377267072031196	1.0	nan	nan
chr7	137500000	142500000	0.6453612932743851	1.0	nan	nan
chr7	140000000	145000000	0.5857355069604246	1.0	nan	nan
chr7	142500000	147500000	0.5806086716533856	1.0	nan	nan
chr7	145000000	150000000	0.6404322780249054	1.0	nan	nan
chr7	147500000	152500000	0.6442728527218746	1.0	nan	nan
chr7	150000000	155000000	0.6220614230609951	1.0	nan	nan
chr7	152500000	157500000	0.6141388585190901	1.0	nan	nan
chr7	154345973	159345973	0.6062409812220522	1.0	nan	nan
