chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr17	0	5000000	0.2032110280694288	1.0	nan	nan
chr17	2500000	7500000	0.24193532223756797	1.0	nan	nan
chr17	5000000	10000000	0.22515872050106922	1.0	nan	nan
chr17	7500000	12500000	0.23251866829545653	1.0	nan	nan
chr17	10000000	15000000	0.0580177514772684	1.0	nan	nan
chr17	12500000	17500000	0.05760713793122729	1.0	nan	nan
chr17	15000000	20000000	0.21401244958236143	1.0	nan	nan
chr17	17500000	22500000	0.2532212436575467	1.0	nan	nan
chr17	20000000	25000000	nan	1.0	nan	nan
chr17	22500000	27500000	nan	1.0	nan	nan
chr17	25000000	30000000	0.2724890224383576	1.0	nan	nan
chr17	27500000	32500000	0.24948176497733687	1.0	nan	nan
chr17	30000000	35000000	0.12368214840068248	1.0	nan	nan
chr17	32500000	37500000	0.011352345810512698	1.0	nan	nan
chr17	35000000	40000000	0.1336284252328941	1.0	nan	nan
chr17	37500000	42500000	0.19756821631767396	1.0	nan	nan
chr17	40000000	45000000	0.26256152433827884	1.0	nan	nan
chr17	42500000	47500000	0.217914865435461	1.0	nan	nan
chr17	45000000	50000000	0.1354021829255485	1.0	nan	nan
chr17	47500000	52500000	0.22400054624665566	1.0	nan	nan
chr17	50000000	55000000	0.3706346653592627	1.0	nan	nan
chr17	52500000	57500000	0.16552933784063328	1.0	nan	nan
chr17	55000000	60000000	0.14437004055559255	1.0	nan	nan
chr17	57500000	62500000	0.15831374553916744	1.0	nan	nan
chr17	60000000	65000000	0.16103764640103568	1.0	nan	nan
chr17	62500000	67500000	0.17071026019382973	1.0	nan	nan
chr17	65000000	70000000	0.12102905437568268	1.0	nan	nan
chr17	67500000	72500000	0.004958772350485141	1.0	nan	nan
chr17	70000000	75000000	0.04265121282055029	1.0	nan	nan
chr17	72500000	77500000	0.17313196268186815	1.0	nan	nan
chr17	75000000	80000000	0.1461633430525433	1.0	nan	nan
chr17	77500000	82500000	0.16671405668866912	1.0	nan	nan
chr17	78257441	83257441	0.18364863727762426	1.0	nan	nan
