chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr17	0	5000000	0.14298159551792988	1.0	nan	nan
chr17	2500000	7500000	0.1497365167235447	1.0	nan	nan
chr17	5000000	10000000	0.14378693375746354	1.0	nan	nan
chr17	7500000	12500000	0.21837688008463996	1.0	nan	nan
chr17	10000000	15000000	0.1373130462062886	1.0	nan	nan
chr17	12500000	17500000	0.013659060109362686	1.0	nan	nan
chr17	15000000	20000000	0.12490479315348191	1.0	nan	nan
chr17	17500000	22500000	0.1583536932108487	1.0	nan	nan
chr17	20000000	25000000	nan	1.0	nan	nan
chr17	22500000	27500000	nan	1.0	nan	nan
chr17	25000000	30000000	0.23434058597115692	1.0	nan	nan
chr17	27500000	32500000	0.18047586256470227	1.0	nan	nan
chr17	30000000	35000000	0.0373564549603711	1.0	nan	nan
chr17	32500000	37500000	-0.027630219103325082	1.0	nan	nan
chr17	35000000	40000000	0.13888521227795803	1.0	nan	nan
chr17	37500000	42500000	0.15918423736614118	1.0	nan	nan
chr17	40000000	45000000	0.21622240120981795	1.0	nan	nan
chr17	42500000	47500000	0.19739741602143202	1.0	nan	nan
chr17	45000000	50000000	0.0561302624531026	1.0	nan	nan
chr17	47500000	52500000	0.13584030775816247	1.0	nan	nan
chr17	50000000	55000000	0.30073033582404896	1.0	nan	nan
chr17	52500000	57500000	0.09002363003974079	1.0	nan	nan
chr17	55000000	60000000	0.044134970469773105	1.0	nan	nan
chr17	57500000	62500000	0.0711855989601693	1.0	nan	nan
chr17	60000000	65000000	0.17476251849146496	1.0	nan	nan
chr17	62500000	67500000	0.16963998629416221	1.0	nan	nan
chr17	65000000	70000000	0.01634404526494393	1.0	nan	nan
chr17	67500000	72500000	-0.07207132414294581	1.0	nan	nan
chr17	70000000	75000000	-0.04978001668286125	1.0	nan	nan
chr17	72500000	77500000	0.08952254840318696	1.0	nan	nan
chr17	75000000	80000000	0.057096607608326355	1.0	nan	nan
chr17	77500000	82500000	0.0862734862270953	1.0	nan	nan
chr17	78257441	83257441	0.11052568025105858	1.0	nan	nan
