chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr10	0	5000000	0.5883627582057489	1.0	nan	nan
chr10	2500000	7500000	0.65891506549219	1.0	nan	nan
chr10	5000000	10000000	0.6707295906265238	1.0	nan	nan
chr10	7500000	12500000	0.6267712325827748	1.0	nan	nan
chr10	10000000	15000000	0.618374804998375	1.0	nan	nan
chr10	12500000	17500000	0.5843064376297173	1.0	nan	nan
chr10	15000000	20000000	0.5638021845158485	1.0	nan	nan
chr10	17500000	22500000	0.582437603814312	1.0	nan	nan
chr10	20000000	25000000	0.6256746637159019	1.0	nan	nan
chr10	22500000	27500000	0.6425019064467163	1.0	nan	nan
chr10	25000000	30000000	0.5879492379912246	1.0	nan	nan
chr10	27500000	32500000	0.6128849651179646	1.0	nan	nan
chr10	30000000	35000000	0.6410872690903542	1.0	nan	nan
chr10	32500000	37500000	0.6574448647915629	1.0	nan	nan
chr10	35000000	40000000	0.5837729201237498	1.0	nan	nan
chr10	37500000	42500000	nan	1.0	nan	nan
chr10	40000000	45000000	0.6035866597957291	1.0	nan	nan
chr10	42500000	47500000	0.5911448733293074	1.0	nan	nan
chr10	45000000	50000000	0.5535658751641963	1.0	nan	nan
chr10	47500000	52500000	0.6134698687301752	1.0	nan	nan
chr10	50000000	55000000	0.6882926711335777	1.0	nan	nan
chr10	52500000	57500000	0.7015172946360206	1.0	nan	nan
chr10	55000000	60000000	0.6729782585791537	1.0	nan	nan
chr10	57500000	62500000	0.6524299566560148	1.0	nan	nan
chr10	60000000	65000000	0.5809838803505545	1.0	nan	nan
chr10	62500000	67500000	0.5961695615282132	1.0	nan	nan
chr10	65000000	70000000	0.6798354883102051	1.0	nan	nan
chr10	67500000	72500000	0.6443954934045646	1.0	nan	nan
chr10	70000000	75000000	0.6201361987305649	1.0	nan	nan
chr10	72500000	77500000	0.617497255152669	1.0	nan	nan
chr10	75000000	80000000	0.6111534728251744	1.0	nan	nan
chr10	77500000	82500000	0.6415245746832641	1.0	nan	nan
chr10	80000000	85000000	0.6621338615577881	1.0	nan	nan
chr10	82500000	87500000	0.6054007244108051	1.0	nan	nan
chr10	85000000	90000000	0.590433669428458	1.0	nan	nan
chr10	87500000	92500000	0.5877241217918594	1.0	nan	nan
chr10	90000000	95000000	0.5851091401920319	1.0	nan	nan
chr10	92500000	97500000	0.6381573668951968	1.0	nan	nan
chr10	95000000	100000000	0.6505859435027421	1.0	nan	nan
chr10	97500000	102500000	0.6274542978157907	1.0	nan	nan
chr10	100000000	105000000	0.6337480201095089	1.0	nan	nan
chr10	102500000	107500000	0.6619241284049668	1.0	nan	nan
chr10	105000000	110000000	0.6209871724996754	1.0	nan	nan
chr10	107500000	112500000	0.6548517427055689	1.0	nan	nan
chr10	110000000	115000000	0.6505400178273826	1.0	nan	nan
chr10	112500000	117500000	0.6179759271557121	1.0	nan	nan
chr10	115000000	120000000	0.6536603409849251	1.0	nan	nan
chr10	117500000	122500000	0.6505177800342943	1.0	nan	nan
chr10	120000000	125000000	0.634943321244567	1.0	nan	nan
chr10	122500000	127500000	0.6495906806090457	1.0	nan	nan
chr10	125000000	130000000	0.6492239191112796	1.0	nan	nan
chr10	127500000	132500000	0.6578121447544774	1.0	nan	nan
chr10	128797422	133797422	0.662827453316986	1.0	nan	nan
