chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr12	0	5000000	0.6112447886407857	1.0	nan	nan
chr12	2500000	7500000	0.6800206303505036	1.0	nan	nan
chr12	5000000	10000000	0.6611525800324509	1.0	nan	nan
chr12	7500000	12500000	0.5425837076727227	1.0	nan	nan
chr12	10000000	15000000	0.5734807266459918	1.0	nan	nan
chr12	12500000	17500000	0.6413563828271192	1.0	nan	nan
chr12	15000000	20000000	0.6874146175491918	1.0	nan	nan
chr12	17500000	22500000	0.5427580109295698	1.0	nan	nan
chr12	20000000	25000000	0.5203009766329987	1.0	nan	nan
chr12	22500000	27500000	0.6315703264135493	1.0	nan	nan
chr12	25000000	30000000	0.6591472286027851	1.0	nan	nan
chr12	27500000	32500000	0.678513941586016	1.0	nan	nan
chr12	30000000	35000000	0.6281663682694014	1.0	nan	nan
chr12	32500000	37500000	nan	1.0	nan	nan
chr12	35000000	40000000	0.5744457243915224	1.0	nan	nan
chr12	37500000	42500000	0.5885729529623429	1.0	nan	nan
chr12	40000000	45000000	0.5984065615697709	1.0	nan	nan
chr12	42500000	47500000	0.6191031868891752	1.0	nan	nan
chr12	45000000	50000000	0.646173031240745	1.0	nan	nan
chr12	47500000	52500000	0.6562764340820979	1.0	nan	nan
chr12	50000000	55000000	0.6797477234653126	1.0	nan	nan
chr12	52500000	57500000	0.6511863933692839	1.0	nan	nan
chr12	55000000	60000000	0.6440601451226071	1.0	nan	nan
chr12	57500000	62500000	0.6754856942081819	1.0	nan	nan
chr12	60000000	65000000	0.6173738390543824	1.0	nan	nan
chr12	62500000	67500000	0.5876452089670672	1.0	nan	nan
chr12	65000000	70000000	0.5687519758104767	1.0	nan	nan
chr12	67500000	72500000	0.5833328297119182	1.0	nan	nan
chr12	70000000	75000000	0.6764749324512018	1.0	nan	nan
chr12	72500000	77500000	0.6434600745901398	1.0	nan	nan
chr12	75000000	80000000	0.6320186534157739	1.0	nan	nan
chr12	77500000	82500000	0.5922986992321231	1.0	nan	nan
chr12	80000000	85000000	0.5997779535493133	1.0	nan	nan
chr12	82500000	87500000	0.6294930911062937	1.0	nan	nan
chr12	85000000	90000000	0.6753036676484938	1.0	nan	nan
chr12	87500000	92500000	0.5397283029007305	1.0	nan	nan
chr12	90000000	95000000	0.5472544027551731	1.0	nan	nan
chr12	92500000	97500000	0.6139023697445922	1.0	nan	nan
chr12	95000000	100000000	0.6389760114224683	1.0	nan	nan
chr12	97500000	102500000	0.6068803466238044	1.0	nan	nan
chr12	100000000	105000000	0.6082306149896024	1.0	nan	nan
chr12	102500000	107500000	0.6361430807676929	1.0	nan	nan
chr12	105000000	110000000	0.577431284378302	1.0	nan	nan
chr12	107500000	112500000	0.6424982833846655	1.0	nan	nan
chr12	110000000	115000000	0.656486286204387	1.0	nan	nan
chr12	112500000	117500000	0.6224604320771394	1.0	nan	nan
chr12	115000000	120000000	0.6523834781390985	1.0	nan	nan
chr12	117500000	122500000	0.6446974398278633	1.0	nan	nan
chr12	120000000	125000000	0.6420357200114104	1.0	nan	nan
chr12	122500000	127500000	0.6427670308331992	1.0	nan	nan
chr12	125000000	130000000	0.5713844779847863	1.0	nan	nan
chr12	127500000	132500000	0.5547709076118079	1.0	nan	nan
chr12	128275309	133275309	0.5889516266881358	1.0	nan	nan
