chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr20	0	5000000	0.6097242569468597	1.0	nan	nan
chr20	2500000	7500000	0.6131524788525691	1.0	nan	nan
chr20	5000000	10000000	0.5830362268694802	1.0	nan	nan
chr20	7500000	12500000	0.6803086983669948	1.0	nan	nan
chr20	10000000	15000000	0.6986286985166661	1.0	nan	nan
chr20	12500000	17500000	0.6677581352400308	1.0	nan	nan
chr20	15000000	20000000	0.5819727807576691	1.0	nan	nan
chr20	17500000	22500000	0.6025255350195491	1.0	nan	nan
chr20	20000000	25000000	0.6183546385618182	1.0	nan	nan
chr20	22500000	27500000	0.5950448657263865	1.0	nan	nan
chr20	25000000	30000000	nan	1.0	nan	nan
chr20	27500000	32500000	0.5934043778239604	1.0	nan	nan
chr20	30000000	35000000	0.5993994837240293	1.0	nan	nan
chr20	32500000	37500000	0.5656816849567659	1.0	nan	nan
chr20	35000000	40000000	0.5951601206159154	1.0	nan	nan
chr20	37500000	42500000	0.6479052603688933	1.0	nan	nan
chr20	40000000	45000000	0.6117130811932125	1.0	nan	nan
chr20	42500000	47500000	0.6406270752213263	1.0	nan	nan
chr20	45000000	50000000	0.6716652260167999	1.0	nan	nan
chr20	47500000	52500000	0.6539761652501059	1.0	nan	nan
chr20	50000000	55000000	0.6583403894688324	1.0	nan	nan
chr20	52500000	57500000	0.6870522839867275	1.0	nan	nan
chr20	55000000	60000000	0.6292706261254719	1.0	nan	nan
chr20	57500000	62500000	0.6122108207624726	1.0	nan	nan
chr20	59444167	64444167	0.6719612261398014	1.0	nan	nan
