chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr5	0	5000000	0.05422271869309414	1.0	nan	nan
chr5	2500000	7500000	0.033384714670306126	1.0	nan	nan
chr5	5000000	10000000	-0.006272572049650815	1.0	nan	nan
chr5	7500000	12500000	0.1319178240133052	1.0	nan	nan
chr5	10000000	15000000	0.06440755732509107	1.0	nan	nan
chr5	12500000	17500000	0.043909282991495324	1.0	nan	nan
chr5	15000000	20000000	0.09879553120652984	1.0	nan	nan
chr5	17500000	22500000	0.15549929531337048	1.0	nan	nan
chr5	20000000	25000000	0.3852291271327348	1.0	nan	nan
chr5	22500000	27500000	0.3080193700543725	1.0	nan	nan
chr5	25000000	30000000	0.2773243149021005	1.0	nan	nan
chr5	27500000	32500000	0.29740181431444634	1.0	nan	nan
chr5	30000000	35000000	0.18150351946505827	1.0	nan	nan
chr5	32500000	37500000	0.026763674032822093	1.0	nan	nan
chr5	35000000	40000000	-0.07526747821473045	1.0	nan	nan
chr5	37500000	42500000	-0.05132291442929526	1.0	nan	nan
chr5	40000000	45000000	0.26571441014093233	1.0	nan	nan
chr5	42500000	47500000	0.33116086165225034	1.0	nan	nan
chr5	45000000	50000000	nan	1.0	nan	nan
chr5	47500000	52500000	nan	1.0	nan	nan
chr5	50000000	55000000	0.16431720325014432	1.0	nan	nan
chr5	52500000	57500000	0.07625714327326483	1.0	nan	nan
chr5	55000000	60000000	0.008826361504962854	1.0	nan	nan
chr5	57500000	62500000	0.23192319181350474	1.0	nan	nan
chr5	60000000	65000000	0.2448072735494886	1.0	nan	nan
chr5	62500000	67500000	0.12966285221287022	1.0	nan	nan
chr5	65000000	70000000	0.16135283337017325	1.0	nan	nan
chr5	67500000	72500000	0.13407022064829333	1.0	nan	nan
chr5	70000000	75000000	-0.02135541032124144	1.0	nan	nan
chr5	72500000	77500000	-0.027510299741886568	1.0	nan	nan
chr5	75000000	80000000	0.16942399013018727	1.0	nan	nan
chr5	77500000	82500000	0.2929105170900699	1.0	nan	nan
chr5	80000000	85000000	0.24762552430243945	1.0	nan	nan
chr5	82500000	87500000	0.18182070484736856	1.0	nan	nan
chr5	85000000	90000000	-0.13192197579488973	1.0	nan	nan
chr5	87500000	92500000	-0.002465514971040861	1.0	nan	nan
chr5	90000000	95000000	0.11409445275259111	1.0	nan	nan
chr5	92500000	97500000	-0.02767808251934678	1.0	nan	nan
chr5	95000000	100000000	0.09760378228640398	1.0	nan	nan
chr5	97500000	102500000	0.07558667234124306	1.0	nan	nan
chr5	100000000	105000000	0.10164253695752179	1.0	nan	nan
chr5	102500000	107500000	0.2951589781419548	1.0	nan	nan
chr5	105000000	110000000	0.44295947061391283	1.0	nan	nan
chr5	107500000	112500000	0.2565556784878473	1.0	nan	nan
chr5	110000000	115000000	0.0426572758489101	1.0	nan	nan
chr5	112500000	117500000	0.00707883601959125	1.0	nan	nan
chr5	115000000	120000000	-0.006328159187551474	1.0	nan	nan
chr5	117500000	122500000	0.018996845549076324	1.0	nan	nan
chr5	120000000	125000000	0.22441066509569874	1.0	nan	nan
chr5	122500000	127500000	0.1869156978300479	1.0	nan	nan
chr5	125000000	130000000	0.12056325376611632	1.0	nan	nan
chr5	127500000	132500000	-0.01754182546188887	1.0	nan	nan
chr5	130000000	135000000	0.05612042315603505	1.0	nan	nan
chr5	132500000	137500000	0.1118740836526797	1.0	nan	nan
chr5	135000000	140000000	0.19781904468822153	1.0	nan	nan
chr5	137500000	142500000	0.18869315626154703	1.0	nan	nan
chr5	140000000	145000000	0.0005237799750279493	1.0	nan	nan
chr5	142500000	147500000	-0.024140433495158486	1.0	nan	nan
chr5	145000000	150000000	0.18197776684224243	1.0	nan	nan
chr5	147500000	152500000	-0.106265201536059	1.0	nan	nan
chr5	150000000	155000000	-0.05950449091283816	1.0	nan	nan
chr5	152500000	157500000	0.10455179387843083	1.0	nan	nan
chr5	155000000	160000000	-0.05530541933532063	1.0	nan	nan
chr5	157500000	162500000	-0.0313826582817649	1.0	nan	nan
chr5	160000000	165000000	0.16866456658300932	1.0	nan	nan
chr5	162500000	167500000	0.37013731713129405	1.0	nan	nan
chr5	165000000	170000000	0.048076360620704195	1.0	nan	nan
chr5	167500000	172500000	-0.07700155302238976	1.0	nan	nan
chr5	170000000	175000000	-0.19181021676354626	1.0	nan	nan
chr5	172500000	177500000	-0.02256030617343119	1.0	nan	nan
chr5	175000000	180000000	0.2881306786687716	1.0	nan	nan
chr5	176538259	181538259	0.23953036598002875	1.0	nan	nan
