chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr3	0	5000000	0.6167594722959078	1.0	nan	nan
chr3	2500000	7500000	0.6082552128928671	1.0	nan	nan
chr3	5000000	10000000	0.6649480080851373	1.0	nan	nan
chr3	7500000	12500000	0.6699639355827822	1.0	nan	nan
chr3	10000000	15000000	0.6816054529993374	1.0	nan	nan
chr3	12500000	17500000	0.5553951858711756	1.0	nan	nan
chr3	15000000	20000000	0.5247751332103974	1.0	nan	nan
chr3	17500000	22500000	0.6276158497519204	1.0	nan	nan
chr3	20000000	25000000	0.5863610551616179	1.0	nan	nan
chr3	22500000	27500000	0.5692982071516308	1.0	nan	nan
chr3	25000000	30000000	0.5843128374813158	1.0	nan	nan
chr3	27500000	32500000	0.5279656777375696	1.0	nan	nan
chr3	30000000	35000000	0.5126232288985326	1.0	nan	nan
chr3	32500000	37500000	0.6318144265217043	1.0	nan	nan
chr3	35000000	40000000	0.690653367535411	1.0	nan	nan
chr3	37500000	42500000	0.646862973442766	1.0	nan	nan
chr3	40000000	45000000	0.6545522001870272	1.0	nan	nan
chr3	42500000	47500000	0.67965692920185	1.0	nan	nan
chr3	45000000	50000000	0.6812237073233716	1.0	nan	nan
chr3	47500000	52500000	0.6873793555313796	1.0	nan	nan
chr3	50000000	55000000	0.6834814887457159	1.0	nan	nan
chr3	52500000	57500000	0.614804377918909	1.0	nan	nan
chr3	55000000	60000000	0.6227374138117785	1.0	nan	nan
chr3	57500000	62500000	0.6726244824245169	1.0	nan	nan
chr3	60000000	65000000	0.7183570107625459	1.0	nan	nan
chr3	62500000	67500000	0.6882066971348957	1.0	nan	nan
chr3	65000000	70000000	0.5486592136247994	1.0	nan	nan
chr3	67500000	72500000	0.5714988499415872	1.0	nan	nan
chr3	70000000	75000000	0.6360288613267717	1.0	nan	nan
chr3	72500000	77500000	0.6342703247741079	1.0	nan	nan
chr3	75000000	80000000	0.6596566846880163	1.0	nan	nan
chr3	77500000	82500000	0.6801865868788295	1.0	nan	nan
chr3	80000000	85000000	0.7138838864324764	1.0	nan	nan
chr3	82500000	87500000	0.7042509312900613	1.0	nan	nan
chr3	85000000	90000000	0.6525362342896828	1.0	nan	nan
chr3	87500000	92500000	0.6216957787778195	1.0	nan	nan
chr3	90000000	95000000	nan	1.0	nan	nan
chr3	92500000	97500000	0.6523880855123083	1.0	nan	nan
chr3	95000000	100000000	0.6099972094966262	1.0	nan	nan
chr3	97500000	102500000	0.6294110560134731	1.0	nan	nan
chr3	100000000	105000000	0.6714966211972255	1.0	nan	nan
chr3	102500000	107500000	0.5108915759950814	1.0	nan	nan
chr3	105000000	110000000	0.5490895747315228	1.0	nan	nan
chr3	107500000	112500000	0.6123286698082859	1.0	nan	nan
chr3	110000000	115000000	0.6010067791473903	1.0	nan	nan
chr3	112500000	117500000	0.6558538341882343	1.0	nan	nan
chr3	115000000	120000000	0.6819455107335193	1.0	nan	nan
chr3	117500000	122500000	0.6515571793668027	1.0	nan	nan
chr3	120000000	125000000	0.6265979699734117	1.0	nan	nan
chr3	122500000	127500000	0.5879763426388822	1.0	nan	nan
chr3	125000000	130000000	0.6316000860599535	1.0	nan	nan
chr3	127500000	132500000	0.63025232795342	1.0	nan	nan
chr3	130000000	135000000	0.6182979191311171	1.0	nan	nan
chr3	132500000	137500000	0.5392524195002586	1.0	nan	nan
chr3	135000000	140000000	0.5024688646683158	1.0	nan	nan
chr3	137500000	142500000	0.5722096436337316	1.0	nan	nan
chr3	140000000	145000000	0.51901725850824	1.0	nan	nan
chr3	142500000	147500000	0.5342397199936535	1.0	nan	nan
chr3	145000000	150000000	0.6405195790883822	1.0	nan	nan
chr3	147500000	152500000	0.5721394205601267	1.0	nan	nan
chr3	150000000	155000000	0.5629015512596685	1.0	nan	nan
chr3	152500000	157500000	0.5915134977769427	1.0	nan	nan
chr3	155000000	160000000	0.5988667128598979	1.0	nan	nan
chr3	157500000	162500000	0.542498977415012	1.0	nan	nan
chr3	160000000	165000000	0.5793933246988827	1.0	nan	nan
chr3	162500000	167500000	0.5865599755906203	1.0	nan	nan
chr3	165000000	170000000	0.5244605675182701	1.0	nan	nan
chr3	167500000	172500000	0.5846137676069012	1.0	nan	nan
chr3	170000000	175000000	0.6122735249700071	1.0	nan	nan
chr3	172500000	177500000	0.5963745675321486	1.0	nan	nan
chr3	175000000	180000000	0.6860435831722578	1.0	nan	nan
chr3	177500000	182500000	0.6891571769189513	1.0	nan	nan
chr3	180000000	185000000	0.659560987171737	1.0	nan	nan
chr3	182500000	187500000	0.6368603191970879	1.0	nan	nan
chr3	185000000	190000000	0.6114841693977642	1.0	nan	nan
chr3	187500000	192500000	0.6851381057038761	1.0	nan	nan
chr3	190000000	195000000	0.6801019009946536	1.0	nan	nan
chr3	192500000	197500000	0.6491998803130901	1.0	nan	nan
chr3	193295559	198295559	0.6597936068685191	1.0	nan	nan
