chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr16	0	5000000	0.408440534052563	1.0	nan	nan
chr16	2500000	7500000	0.3648785248427373	1.0	nan	nan
chr16	5000000	10000000	0.3834635324493183	1.0	nan	nan
chr16	7500000	12500000	0.22276623283211516	1.0	nan	nan
chr16	10000000	15000000	0.1498291107803409	1.0	nan	nan
chr16	12500000	17500000	0.04138837987554789	1.0	nan	nan
chr16	15000000	20000000	0.12179643972617793	1.0	nan	nan
chr16	17500000	22500000	0.26483568284542214	1.0	nan	nan
chr16	20000000	25000000	0.1255800367003428	1.0	nan	nan
chr16	22500000	27500000	-0.08608771402370685	1.0	nan	nan
chr16	25000000	30000000	-0.09807395452136158	1.0	nan	nan
chr16	27500000	32500000	0.07325344745885065	1.0	nan	nan
chr16	30000000	35000000	0.11104546868557175	1.0	nan	nan
chr16	32500000	37500000	0.04255663454942571	1.0	nan	nan
chr16	35000000	40000000	nan	1.0	nan	nan
chr16	37500000	42500000	nan	1.0	nan	nan
chr16	40000000	45000000	nan	1.0	nan	nan
chr16	42500000	47500000	nan	1.0	nan	nan
chr16	45000000	50000000	0.03333534242518499	1.0	nan	nan
chr16	47500000	52500000	-0.07389003735809196	1.0	nan	nan
chr16	50000000	55000000	-0.06921889536031944	1.0	nan	nan
chr16	52500000	57500000	0.09053146448363036	1.0	nan	nan
chr16	55000000	60000000	0.1394341204956555	1.0	nan	nan
chr16	57500000	62500000	0.20618701301661035	1.0	nan	nan
chr16	60000000	65000000	0.41449512114096576	1.0	nan	nan
chr16	62500000	67500000	0.2960996847722899	1.0	nan	nan
chr16	65000000	70000000	0.3486780229255708	1.0	nan	nan
chr16	67500000	72500000	0.37159342373328097	1.0	nan	nan
chr16	70000000	75000000	0.3776449014985195	1.0	nan	nan
chr16	72500000	77500000	0.34695409963425083	1.0	nan	nan
chr16	75000000	80000000	0.21635044783286794	1.0	nan	nan
chr16	77500000	82500000	-0.030896301761009992	1.0	nan	nan
chr16	80000000	85000000	-0.02435934724186306	1.0	nan	nan
chr16	82500000	87500000	-0.07328282007156584	1.0	nan	nan
chr16	85000000	90000000	0.09647042147380569	1.0	nan	nan
chr16	85338345	90338345	0.09205615117255816	1.0	nan	nan
