chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr22	0	5000000	nan	1.0	nan	nan
chr22	2500000	7500000	nan	1.0	nan	nan
chr22	5000000	10000000	nan	1.0	nan	nan
chr22	7500000	12500000	nan	1.0	nan	nan
chr22	10000000	15000000	nan	1.0	nan	nan
chr22	12500000	17500000	nan	1.0	nan	nan
chr22	15000000	20000000	0.09908326306979442	1.0	nan	nan
chr22	17500000	22500000	0.09074678301461292	1.0	nan	nan
chr22	20000000	25000000	-0.028173990356182843	1.0	nan	nan
chr22	22500000	27500000	0.00034716287221625564	1.0	nan	nan
chr22	25000000	30000000	0.13722363924149095	1.0	nan	nan
chr22	27500000	32500000	0.17346167110607214	1.0	nan	nan
chr22	30000000	35000000	0.15539610193128794	1.0	nan	nan
chr22	32500000	37500000	-0.16274595168497652	1.0	nan	nan
chr22	35000000	40000000	-0.09075638588122747	1.0	nan	nan
chr22	37500000	42500000	0.049071958390886294	1.0	nan	nan
chr22	40000000	45000000	0.05689877333089344	1.0	nan	nan
chr22	42500000	47500000	0.09358141028079348	1.0	nan	nan
chr22	45000000	50000000	0.2504573256142504	1.0	nan	nan
chr22	45818468	50818468	0.07785362190640477	1.0	nan	nan
