chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr13	0	5000000	nan	1.0	nan	nan
chr13	2500000	7500000	nan	1.0	nan	nan
chr13	5000000	10000000	nan	1.0	nan	nan
chr13	7500000	12500000	nan	1.0	nan	nan
chr13	10000000	15000000	nan	1.0	nan	nan
chr13	12500000	17500000	nan	1.0	nan	nan
chr13	15000000	20000000	nan	1.0	nan	nan
chr13	17500000	22500000	0.5473447011555912	1.0	nan	nan
chr13	20000000	25000000	0.5751936327622134	1.0	nan	nan
chr13	22500000	27500000	0.607074896389584	1.0	nan	nan
chr13	25000000	30000000	0.6294591203409681	1.0	nan	nan
chr13	27500000	32500000	0.6440576386405488	1.0	nan	nan
chr13	30000000	35000000	0.6411042353446399	1.0	nan	nan
chr13	32500000	37500000	0.6445607081208831	1.0	nan	nan
chr13	35000000	40000000	0.673974279806878	1.0	nan	nan
chr13	37500000	42500000	0.6236226405096914	1.0	nan	nan
chr13	40000000	45000000	0.6228030932839648	1.0	nan	nan
chr13	42500000	47500000	0.6680206839406908	1.0	nan	nan
chr13	45000000	50000000	0.6492334186443509	1.0	nan	nan
chr13	47500000	52500000	0.5298835844446288	1.0	nan	nan
chr13	50000000	55000000	0.5024688862728248	1.0	nan	nan
chr13	52500000	57500000	0.6193627584186656	1.0	nan	nan
chr13	55000000	60000000	0.6324643394818943	1.0	nan	nan
chr13	57500000	62500000	0.5809157265370171	1.0	nan	nan
chr13	60000000	65000000	0.6324057938284953	1.0	nan	nan
chr13	62500000	67500000	0.7051413816422674	1.0	nan	nan
chr13	65000000	70000000	0.7476393111245734	1.0	nan	nan
chr13	67500000	72500000	0.731856127823189	1.0	nan	nan
chr13	70000000	75000000	0.6111044923721944	1.0	nan	nan
chr13	72500000	77500000	0.6281261885107345	1.0	nan	nan
chr13	75000000	80000000	0.6634605862371801	1.0	nan	nan
chr13	77500000	82500000	0.6062373505770984	1.0	nan	nan
chr13	80000000	85000000	0.5778154063023426	1.0	nan	nan
chr13	82500000	87500000	0.6166228074649802	1.0	nan	nan
chr13	85000000	90000000	0.7287651446580774	1.0	nan	nan
chr13	87500000	92500000	0.6411683339942671	1.0	nan	nan
chr13	90000000	95000000	0.5876925626705818	1.0	nan	nan
chr13	92500000	97500000	0.5944192548065015	1.0	nan	nan
chr13	95000000	100000000	0.573573427752565	1.0	nan	nan
chr13	97500000	102500000	0.6166760823057689	1.0	nan	nan
chr13	100000000	105000000	0.6952717745927113	1.0	nan	nan
chr13	102500000	107500000	0.6676787512401083	1.0	nan	nan
chr13	105000000	110000000	0.6263941168605607	1.0	nan	nan
chr13	107500000	112500000	0.5980382876594208	1.0	nan	nan
chr13	109364328	114364328	0.6062995265819136	1.0	nan	nan
