chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr8	0	5000000	0.03437981390385203	1.0	nan	nan
chr8	2500000	7500000	0.2206746209713557	1.0	nan	nan
chr8	5000000	10000000	0.12622155362431986	1.0	nan	nan
chr8	7500000	12500000	0.041275359460437144	1.0	nan	nan
chr8	10000000	15000000	0.08748247759299987	1.0	nan	nan
chr8	12500000	17500000	-0.07537043727696524	1.0	nan	nan
chr8	15000000	20000000	-0.05251004862658526	1.0	nan	nan
chr8	17500000	22500000	0.20296516496443662	1.0	nan	nan
chr8	20000000	25000000	0.13526429515410432	1.0	nan	nan
chr8	22500000	27500000	0.027623493220271023	1.0	nan	nan
chr8	25000000	30000000	-0.09272402368662203	1.0	nan	nan
chr8	27500000	32500000	-0.015174428367125792	1.0	nan	nan
chr8	30000000	35000000	0.34110002487168645	1.0	nan	nan
chr8	32500000	37500000	0.1522844082976329	1.0	nan	nan
chr8	35000000	40000000	-0.021394138524335027	1.0	nan	nan
chr8	37500000	42500000	0.10445778387530424	1.0	nan	nan
chr8	40000000	45000000	0.3544161227803282	1.0	nan	nan
chr8	42500000	47500000	0.23340836151329425	1.0	nan	nan
chr8	45000000	50000000	0.19221493582296656	1.0	nan	nan
chr8	47500000	52500000	0.23819497297558656	1.0	nan	nan
chr8	50000000	55000000	0.28526430119485013	1.0	nan	nan
chr8	52500000	57500000	-0.008583876273799529	1.0	nan	nan
chr8	55000000	60000000	-0.031201051973270832	1.0	nan	nan
chr8	57500000	62500000	0.26176275393364645	1.0	nan	nan
chr8	60000000	65000000	0.12532084826226253	1.0	nan	nan
chr8	62500000	67500000	0.11211501282405911	1.0	nan	nan
chr8	65000000	70000000	0.2711998414648633	1.0	nan	nan
chr8	67500000	72500000	0.06574043638535643	1.0	nan	nan
chr8	70000000	75000000	0.1220057629110558	1.0	nan	nan
chr8	72500000	77500000	0.08912435497214255	1.0	nan	nan
chr8	75000000	80000000	0.07619807948584434	1.0	nan	nan
chr8	77500000	82500000	0.08808380244127934	1.0	nan	nan
chr8	80000000	85000000	0.10989402647837387	1.0	nan	nan
chr8	82500000	87500000	0.22917746398581462	1.0	nan	nan
chr8	85000000	90000000	0.1312561146516278	1.0	nan	nan
chr8	87500000	92500000	0.06861265696748564	1.0	nan	nan
chr8	90000000	95000000	0.25118684440501404	1.0	nan	nan
chr8	92500000	97500000	0.11239737437006436	1.0	nan	nan
chr8	95000000	100000000	0.008361582691483793	1.0	nan	nan
chr8	97500000	102500000	0.0731289337969585	1.0	nan	nan
chr8	100000000	105000000	0.06460371616439398	1.0	nan	nan
chr8	102500000	107500000	0.056741000720326173	1.0	nan	nan
chr8	105000000	110000000	0.16843974954190566	1.0	nan	nan
chr8	107500000	112500000	0.2815941602762764	1.0	nan	nan
chr8	110000000	115000000	0.3597536053546917	1.0	nan	nan
chr8	112500000	117500000	0.24377884631395386	1.0	nan	nan
chr8	115000000	120000000	0.10724915882412178	1.0	nan	nan
chr8	117500000	122500000	0.032973978780979074	1.0	nan	nan
chr8	120000000	125000000	0.2733826264435302	1.0	nan	nan
chr8	122500000	127500000	0.1249646386508858	1.0	nan	nan
chr8	125000000	130000000	-0.04551174723154183	1.0	nan	nan
chr8	127500000	132500000	0.2185766403008036	1.0	nan	nan
chr8	130000000	135000000	0.07913064984544183	1.0	nan	nan
chr8	132500000	137500000	-0.05896584523581194	1.0	nan	nan
chr8	135000000	140000000	0.10712125269968276	1.0	nan	nan
chr8	137500000	142500000	0.28981497391899347	1.0	nan	nan
chr8	140000000	145000000	0.19206184397870074	1.0	nan	nan
chr8	140138636	145138636	0.19159620050933968	1.0	nan	nan
