chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr21	0	5000000	nan	1.0	nan	nan
chr21	2500000	7500000	nan	1.0	nan	nan
chr21	5000000	10000000	nan	1.0	nan	nan
chr21	7500000	12500000	nan	1.0	nan	nan
chr21	10000000	15000000	nan	1.0	nan	nan
chr21	12500000	17500000	-0.11508587452257046	1.0	nan	nan
chr21	15000000	20000000	-0.01463030086168815	1.0	nan	nan
chr21	17500000	22500000	0.030930275695762788	1.0	nan	nan
chr21	20000000	25000000	0.3882495330324067	1.0	nan	nan
chr21	22500000	27500000	-0.2856602715093086	1.0	nan	nan
chr21	25000000	30000000	-0.11828446780264912	1.0	nan	nan
chr21	27500000	32500000	0.20440621999662034	1.0	nan	nan
chr21	30000000	35000000	0.06286297960476217	1.0	nan	nan
chr21	32500000	37500000	0.06340483910288341	1.0	nan	nan
chr21	35000000	40000000	0.20181306834617363	1.0	nan	nan
chr21	37500000	42500000	0.01765946120262818	1.0	nan	nan
chr21	40000000	45000000	-0.14292837987802987	1.0	nan	nan
chr21	41709983	46709983	-0.05219422613619784	1.0	nan	nan
