chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr16	0	5000000	0.4660274508893192	1.0	nan	nan
chr16	2500000	7500000	0.4304020253744729	1.0	nan	nan
chr16	5000000	10000000	0.3593463398746204	1.0	nan	nan
chr16	7500000	12500000	0.21217816468596284	1.0	nan	nan
chr16	10000000	15000000	0.17329005237082828	1.0	nan	nan
chr16	12500000	17500000	0.08869618677383206	1.0	nan	nan
chr16	15000000	20000000	0.07012526286249621	1.0	nan	nan
chr16	17500000	22500000	0.2793506436119779	1.0	nan	nan
chr16	20000000	25000000	0.2293790754351197	1.0	nan	nan
chr16	22500000	27500000	0.04940375449728718	1.0	nan	nan
chr16	25000000	30000000	0.015107652704751118	1.0	nan	nan
chr16	27500000	32500000	0.20835434382594364	1.0	nan	nan
chr16	30000000	35000000	0.2459139295980599	1.0	nan	nan
chr16	32500000	37500000	0.06897501492216618	1.0	nan	nan
chr16	35000000	40000000	nan	1.0	nan	nan
chr16	37500000	42500000	nan	1.0	nan	nan
chr16	40000000	45000000	nan	1.0	nan	nan
chr16	42500000	47500000	nan	1.0	nan	nan
chr16	45000000	50000000	0.1544012405366173	1.0	nan	nan
chr16	47500000	52500000	0.05694609658356442	1.0	nan	nan
chr16	50000000	55000000	0.024145847235413687	1.0	nan	nan
chr16	52500000	57500000	0.135094961461232	1.0	nan	nan
chr16	55000000	60000000	0.18361490406633552	1.0	nan	nan
chr16	57500000	62500000	0.265158119707662	1.0	nan	nan
chr16	60000000	65000000	0.5557563820007898	1.0	nan	nan
chr16	62500000	67500000	0.3974523113230324	1.0	nan	nan
chr16	65000000	70000000	0.4021412633970147	1.0	nan	nan
chr16	67500000	72500000	0.3764798991109073	1.0	nan	nan
chr16	70000000	75000000	0.3811586604118786	1.0	nan	nan
chr16	72500000	77500000	0.35093412601282337	1.0	nan	nan
chr16	75000000	80000000	0.2414428325275959	1.0	nan	nan
chr16	77500000	82500000	0.027265356500310478	1.0	nan	nan
chr16	80000000	85000000	0.07173120498886654	1.0	nan	nan
chr16	82500000	87500000	0.07519782665891528	1.0	nan	nan
chr16	85000000	90000000	0.15815430578363143	1.0	nan	nan
chr16	85338345	90338345	0.15404424696745878	1.0	nan	nan
