chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr5	0	5000000	0.6038452625958624	1.0	nan	nan
chr5	2500000	7500000	0.637832854981119	1.0	nan	nan
chr5	5000000	10000000	0.6696988171294742	1.0	nan	nan
chr5	7500000	12500000	0.6406893386942063	1.0	nan	nan
chr5	10000000	15000000	0.5439141932785172	1.0	nan	nan
chr5	12500000	17500000	0.5294926747837234	1.0	nan	nan
chr5	15000000	20000000	0.6373154520136257	1.0	nan	nan
chr5	17500000	22500000	0.6015053746942822	1.0	nan	nan
chr5	20000000	25000000	0.6817308951276253	1.0	nan	nan
chr5	22500000	27500000	0.684509884018103	1.0	nan	nan
chr5	25000000	30000000	0.6881504398394849	1.0	nan	nan
chr5	27500000	32500000	0.6659760758192974	1.0	nan	nan
chr5	30000000	35000000	0.6087833634793518	1.0	nan	nan
chr5	32500000	37500000	0.600407004604695	1.0	nan	nan
chr5	35000000	40000000	0.5676150935553559	1.0	nan	nan
chr5	37500000	42500000	0.603237268842018	1.0	nan	nan
chr5	40000000	45000000	0.6125304908333793	1.0	nan	nan
chr5	42500000	47500000	0.609390661162384	1.0	nan	nan
chr5	45000000	50000000	nan	1.0	nan	nan
chr5	47500000	52500000	nan	1.0	nan	nan
chr5	50000000	55000000	0.5845769075719276	1.0	nan	nan
chr5	52500000	57500000	0.5532028893217313	1.0	nan	nan
chr5	55000000	60000000	0.5913502256946241	1.0	nan	nan
chr5	57500000	62500000	0.6260650382745305	1.0	nan	nan
chr5	60000000	65000000	0.6379550064493509	1.0	nan	nan
chr5	62500000	67500000	0.5586301682578811	1.0	nan	nan
chr5	65000000	70000000	0.5549996193844065	1.0	nan	nan
chr5	67500000	72500000	0.5675745743064398	1.0	nan	nan
chr5	70000000	75000000	0.5587115165616363	1.0	nan	nan
chr5	72500000	77500000	0.5441423625921431	1.0	nan	nan
chr5	75000000	80000000	0.5453799644181403	1.0	nan	nan
chr5	77500000	82500000	0.5817430814683711	1.0	nan	nan
chr5	80000000	85000000	0.6398461011208667	1.0	nan	nan
chr5	82500000	87500000	0.756599321561835	1.0	nan	nan
chr5	85000000	90000000	0.6137911932292521	1.0	nan	nan
chr5	87500000	92500000	0.5206165125421713	1.0	nan	nan
chr5	90000000	95000000	0.49790666597215694	1.0	nan	nan
chr5	92500000	97500000	0.65140765823495	1.0	nan	nan
chr5	95000000	100000000	0.6753804295478836	1.0	nan	nan
chr5	97500000	102500000	0.5609210596683698	1.0	nan	nan
chr5	100000000	105000000	0.571245943190474	1.0	nan	nan
chr5	102500000	107500000	0.6876290777099803	1.0	nan	nan
chr5	105000000	110000000	0.6002473466694085	1.0	nan	nan
chr5	107500000	112500000	0.5808254404436124	1.0	nan	nan
chr5	110000000	115000000	0.6118505650720829	1.0	nan	nan
chr5	112500000	117500000	0.6053602613471376	1.0	nan	nan
chr5	115000000	120000000	0.6188587247546993	1.0	nan	nan
chr5	117500000	122500000	0.6433625294594765	1.0	nan	nan
chr5	120000000	125000000	0.6202649283659281	1.0	nan	nan
chr5	122500000	127500000	0.5728570680252238	1.0	nan	nan
chr5	125000000	130000000	0.5740442511211892	1.0	nan	nan
chr5	127500000	132500000	0.6068060774509556	1.0	nan	nan
chr5	130000000	135000000	0.6446679445216787	1.0	nan	nan
chr5	132500000	137500000	0.6551729286746322	1.0	nan	nan
chr5	135000000	140000000	0.6267872456178027	1.0	nan	nan
chr5	137500000	142500000	0.6503515642826887	1.0	nan	nan
chr5	140000000	145000000	0.6112540237079309	1.0	nan	nan
chr5	142500000	147500000	0.580889822273823	1.0	nan	nan
chr5	145000000	150000000	0.6610604401685174	1.0	nan	nan
chr5	147500000	152500000	0.6149834166802761	1.0	nan	nan
chr5	150000000	155000000	0.6025549454076777	1.0	nan	nan
chr5	152500000	157500000	0.5940831697142444	1.0	nan	nan
chr5	155000000	160000000	0.6227347498315581	1.0	nan	nan
chr5	157500000	162500000	0.623853324155746	1.0	nan	nan
chr5	160000000	165000000	0.6119613656341494	1.0	nan	nan
chr5	162500000	167500000	0.6098088471331253	1.0	nan	nan
chr5	165000000	170000000	0.6181601547396223	1.0	nan	nan
chr5	167500000	172500000	0.6283065110909596	1.0	nan	nan
chr5	170000000	175000000	0.6315282877153183	1.0	nan	nan
chr5	172500000	177500000	0.6332513561049828	1.0	nan	nan
chr5	175000000	180000000	0.6390687228425653	1.0	nan	nan
chr5	176538259	181538259	0.6568561425073904	1.0	nan	nan
