chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr17	0	5000000	0.6531428183423869	1.0	nan	nan
chr17	2500000	7500000	0.6455991660956499	1.0	nan	nan
chr17	5000000	10000000	0.7019691623046742	1.0	nan	nan
chr17	7500000	12500000	0.6650827928494887	1.0	nan	nan
chr17	10000000	15000000	0.5512841965322313	1.0	nan	nan
chr17	12500000	17500000	0.605295986584879	1.0	nan	nan
chr17	15000000	20000000	0.6020287134159712	1.0	nan	nan
chr17	17500000	22500000	0.5922132866050951	1.0	nan	nan
chr17	20000000	25000000	nan	1.0	nan	nan
chr17	22500000	27500000	nan	1.0	nan	nan
chr17	25000000	30000000	0.6938664625336566	1.0	nan	nan
chr17	27500000	32500000	0.6710504969650053	1.0	nan	nan
chr17	30000000	35000000	0.6601131536079468	1.0	nan	nan
chr17	32500000	37500000	0.6530757171640071	1.0	nan	nan
chr17	35000000	40000000	0.6454003340367791	1.0	nan	nan
chr17	37500000	42500000	0.652203003736177	1.0	nan	nan
chr17	40000000	45000000	0.6662650008801074	1.0	nan	nan
chr17	42500000	47500000	0.624028766978366	1.0	nan	nan
chr17	45000000	50000000	0.6412626157574783	1.0	nan	nan
chr17	47500000	52500000	0.6686026916389702	1.0	nan	nan
chr17	50000000	55000000	0.6485662422506979	1.0	nan	nan
chr17	52500000	57500000	0.6497109331337549	1.0	nan	nan
chr17	55000000	60000000	0.590282659437873	1.0	nan	nan
chr17	57500000	62500000	0.5764198953056638	1.0	nan	nan
chr17	60000000	65000000	0.6401672458590357	1.0	nan	nan
chr17	62500000	67500000	0.6618421565113453	1.0	nan	nan
chr17	65000000	70000000	0.6316475751803734	1.0	nan	nan
chr17	67500000	72500000	0.6567541014528036	1.0	nan	nan
chr17	70000000	75000000	0.687818273657379	1.0	nan	nan
chr17	72500000	77500000	0.6922915162256078	1.0	nan	nan
chr17	75000000	80000000	0.6688039478782655	1.0	nan	nan
chr17	77500000	82500000	0.655658180212993	1.0	nan	nan
chr17	78257441	83257441	0.6594214600564445	1.0	nan	nan
