chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr19	0	5000000	0.7018695814267315	1.0	nan	nan
chr19	2500000	7500000	0.6952445268176479	1.0	nan	nan
chr19	5000000	10000000	0.6877632912373408	1.0	nan	nan
chr19	7500000	12500000	0.6799087196198976	1.0	nan	nan
chr19	10000000	15000000	0.6750499875092957	1.0	nan	nan
chr19	12500000	17500000	0.6829154599507321	1.0	nan	nan
chr19	15000000	20000000	0.601961628032623	1.0	nan	nan
chr19	17500000	22500000	0.5493604586239975	1.0	nan	nan
chr19	20000000	25000000	0.633984556683117	1.0	nan	nan
chr19	22500000	27500000	nan	1.0	nan	nan
chr19	25000000	30000000	0.6227603647092921	1.0	nan	nan
chr19	27500000	32500000	0.6054787885806878	1.0	nan	nan
chr19	30000000	35000000	0.5946519475105743	1.0	nan	nan
chr19	32500000	37500000	0.6101024658562477	1.0	nan	nan
chr19	35000000	40000000	0.6558101724176357	1.0	nan	nan
chr19	37500000	42500000	0.7089391229245472	1.0	nan	nan
chr19	40000000	45000000	0.6963047366042001	1.0	nan	nan
chr19	42500000	47500000	0.7016775724140516	1.0	nan	nan
chr19	45000000	50000000	0.7049805063696595	1.0	nan	nan
chr19	47500000	52500000	0.6812276019271215	1.0	nan	nan
chr19	50000000	55000000	0.6886148147107001	1.0	nan	nan
chr19	52500000	57500000	0.7129190294490138	1.0	nan	nan
chr19	53617616	58617616	0.7126502273774626	1.0	nan	nan
