chrom_name	window_start	window_end	random_walk	window_weights	max_graph	o_max_graph
chr13	0	5000000	nan	1.0	nan	nan
chr13	2500000	7500000	nan	1.0	nan	nan
chr13	5000000	10000000	nan	1.0	nan	nan
chr13	7500000	12500000	nan	1.0	nan	nan
chr13	10000000	15000000	nan	1.0	nan	nan
chr13	12500000	17500000	nan	1.0	nan	nan
chr13	15000000	20000000	nan	1.0	nan	nan
chr13	17500000	22500000	0.28214390146838086	1.0	nan	nan
chr13	20000000	25000000	0.18491853081380638	1.0	nan	nan
chr13	22500000	27500000	0.03773733691583159	1.0	nan	nan
chr13	25000000	30000000	0.10008488575937324	1.0	nan	nan
chr13	27500000	32500000	0.1762493604155142	1.0	nan	nan
chr13	30000000	35000000	0.005451487552097234	1.0	nan	nan
chr13	32500000	37500000	-0.0017982260024815844	1.0	nan	nan
chr13	35000000	40000000	0.21025988393512662	1.0	nan	nan
chr13	37500000	42500000	0.1635602573390682	1.0	nan	nan
chr13	40000000	45000000	-0.0035092981577615756	1.0	nan	nan
chr13	42500000	47500000	-0.17859827592999444	1.0	nan	nan
chr13	45000000	50000000	0.08033801197272483	1.0	nan	nan
chr13	47500000	52500000	0.22062248672374896	1.0	nan	nan
chr13	50000000	55000000	0.04196728022181562	1.0	nan	nan
chr13	52500000	57500000	0.07851538390165458	1.0	nan	nan
chr13	55000000	60000000	0.22075048391053076	1.0	nan	nan
chr13	57500000	62500000	0.02136823481708694	1.0	nan	nan
chr13	60000000	65000000	0.08572493919092272	1.0	nan	nan
chr13	62500000	67500000	0.1744551019516969	1.0	nan	nan
chr13	65000000	70000000	0.14911991844853745	1.0	nan	nan
chr13	67500000	72500000	-0.026538545515826018	1.0	nan	nan
chr13	70000000	75000000	8.397268107174227e-05	1.0	nan	nan
chr13	72500000	77500000	0.15239536434083067	1.0	nan	nan
chr13	75000000	80000000	0.10045571529058539	1.0	nan	nan
chr13	77500000	82500000	0.06406424046624548	1.0	nan	nan
chr13	80000000	85000000	0.11878638172293288	1.0	nan	nan
chr13	82500000	87500000	0.2022557595737806	1.0	nan	nan
chr13	85000000	90000000	0.24174803526578503	1.0	nan	nan
chr13	87500000	92500000	0.2637126746150593	1.0	nan	nan
chr13	90000000	95000000	0.1719652698296703	1.0	nan	nan
chr13	92500000	97500000	-0.049123887989347415	1.0	nan	nan
chr13	95000000	100000000	-0.10701396601548385	1.0	nan	nan
chr13	97500000	102500000	-0.14820713178731104	1.0	nan	nan
chr13	100000000	105000000	0.2960251075599205	1.0	nan	nan
chr13	102500000	107500000	0.14678778239106238	1.0	nan	nan
chr13	105000000	110000000	0.013959055924120278	1.0	nan	nan
chr13	107500000	112500000	0.11541344560354627	1.0	nan	nan
chr13	109364328	114364328	0.15629324204039086	1.0	nan	nan
